Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A
80.103	-18.843	-41.422	-0.192	-0.004
80.107	-18.837	-41.379	-0.184	-0.004
80.112	-18.812	-41.343	-0.184	0.004
80.116	-18.800	-41.312	-0.176	0.004
80.121	-18.770	-41.264	-0.192	0.012
80.125	-18.751	-41.245	-0.184	0.004
80.130	-18.751	-41.203	-0.184	0.020
80.135	-18.733	-41.172	-0.184	0.012
80.139	-18.715	-41.142	-0.184	0.004
80.144	-18.697	-41.105	-0.201	0.020
80.148	-18.678	-41.063	-0.184	0.004
80.153	-18.666	-41.032	-0.201	-0.004
80.157	-18.654	-40.990	-0.192	0.012
80.162	-18.642	-40.965	-0.192	0.004
80.166	-18.630	-40.929	-0.192	0.004
80.171	-18.605	-40.898	-0.201	0.012
80.176	-18.587	-40.850	-0.192	0.004
80.180	-18.575	-40.819	-0.201	-0.004
80.185	-18.557	-40.783	-0.192	0.004
80.189	-18.538	-40.746	-0.201	0.004
80.194	-18.526	-40.716	-0.192	0.004
80.198	-18.514	-40.679	-0.201	0.012
80.203	-18.496	-40.649	-0.192	0.012
80.207	-18.484	-40.612	-0.192	0.004
80.212	-18.465	-40.569	-0.192	0.004
80.216	-18.447	-40.533	-0.192	0.012
80.221	-18.423	-40.502	-0.201	0.012
80.226	-18.417	-40.466	-0.192	0.004
80.230	-18.392	-40.423	-0.192	-0.004
80.235	-18.392	-40.393	-0.201	0.012
80.239	-18.368	-40.356	-0.209	0.004
80.244	-18.350	-40.320	-0.184	0.012
80.248	-18.325	-40.283	-0.201	0.004
80.253	-18.313	-40.247	-0.201	0.012
80.257	-18.301	-40.210	-0.201	0.004
80.262	-18.289	-40.180	-0.201	0.004
80.267	-18.264	-40.137	-0.201	0.012
80.271	-18.252	-40.107	-0.201	0.004
80.276	-18.246	-40.070	-0.192	0.004
80.280	-18.222	-40.022	-0.192	-0.004
80.285	-18.197	-39.985	-0.209	0.004
80.289	-18.185	-39.942	-0.201	0.012
80.294	-18.161	-39.906	-0.209	0.004
80.298	-18.149	-39.857	-0.201	0.028
80.303	-18.130	-39.821	-0.209	0.004
80.307	-18.112	-39.778	-0.201	0.012
80.312	-18.094	-39.754	-0.192	0.012
80.317	-18.076	-39.705	-0.217	0.004
80.321	-18.057	-39.662	-0.209	-0.004
80.326	-18.045	-39.632	-0.192	0.020
80.330	-18.021	-39.583	-0.209	0.004
80.335	-18.003	-39.547	-0.217	0.004
80.339	-17.990	-39.498	-0.209	0.004
80.344	-17.966	-39.461	-0.209	0.012
80.348	-17.948	-39.419	-0.209	0.004
80.353	-17.917	-39.388	-0.209	0.004
80.358	-17.911	-39.334	-0.209	0.004
80.362	-17.893	-39.291	-0.217	0.004
80.367	-17.869	-39.254	-0.209	0.012
80.371	-17.856	-39.206	-0.217	0.004
80.376	-17.826	-39.157	-0.217	-0.004
80.380	-17.808	-39.114	-0.209	0.004
80.385	-17.796	-39.078	-0.209	-0.004
80.389	-17.771	-39.023	-0.217	0.012
80.394	-17.753	-38.980	-0.217	0.004
80.398	-17.735	-38.932	-0.217	-0.004
80.403	-17.710	-38.889	-0.225	0.004
80.408	-17.686	-38.846	-0.225	0.004
80.412	-17.674	-38.810	-0.217	0.012
80.417	-17.656	-38.755	-0.217	-0.004
80.421	-17.637	-38.713	-0.217	0.004
80.426	-17.607	-38.682	-0.233	0.004
80.430	-17.601	-38.633	-0.225	0.012
80.435	-17.582	-38.591	-0.217	0.012
80.439	-17.552	-38.542	-0.233	0.004
80.444	-17.534	-38.493	-0.217	0.012
80.449	-17.516	-38.451	-0.217	0.012
80.453	-17.503	-38.408	-0.225	-0.004
80.458	-17.473	-38.365	-0.225	0.004
80.462	-17.455	-38.311	-0.225	0.012
80.467	-17.436	-38.274	-0.225	0.012
80.471	-17.406	-38.213	-0.233	0.004
80.476	-17.400	-38.177	-0.233	-0.012
80.480	-17.369	-38.134	-0.233	0.004
80.485	-17.357	-38.085	-0.233	0.004
80.489	-17.321	-38.043	-0.217	0.004
80.494	-17.302	-37.988	-0.225	0.004
80.499	-17.290	-37.939	-0.242	0.004
80.503	-17.266	-37.897	-0.242	0.004
80.508	-17.248	-37.842	-0.233	0.012
80.512	-17.223	-37.805	-0.225	0.004
80.517	-17.199	-37.757	-0.242	0.012
80.521	-17.181	-37.702	-0.242	0.012
80.526	-17.156	-37.659	-0.233	-0.004
80.530	-17.144	-37.611	-0.242	0.004
80.535	-17.114	-37.556	-0.242	0.004
80.540	-17.095	-37.513	-0.242	-0.004
80.544	-17.077	-37.477	-0.250	0.012
80.549	-17.059	-37.428	-0.233	0.004
80.553	-17.035	-37.367	-0.250	0.012
80.558	-17.022	-37.318	-0.225	0.004
80.562	-16.992	-37.276	-0.242	0.012
80.567	-16.974	-37.221	-0.242	0.004
80.571	-16.943	-37.172	-0.233	0.020
80.576	-16.925	-37.123	-0.250	0.020
80.580	-16.901	-37.081	-0.242	0.004
80.585	-16.882	-37.032	-0.258	-0.004
80.590	-16.864	-36.977	-0.250	0.004
80.594	-16.834	-36.923	-0.258	0.004
80.599	-16.815	-36.880	-0.258	0.012
80.603	-16.785	-36.837	-0.242	0.020
80.608	-16.773	-36.770	-0.242	0.004
80.612	-16.742	-36.728	-0.258	0.012
80.617	-16.724	-36.673	-0.258	0.012
80.621	-16.694	-36.624	-0.258	0.012
80.626	-16.681	-36.569	-0.258	0.004
80.631	-16.645	-36.533	-0.258	-0.004
80.635	-16.639	-36.472	-0.250	0.012
80.640	-16.608	-36.411	-0.250	0.004
80.644	-16.590	-36.362	-0.258	0.004
80.649	-16.566	-36.326	-0.266	-0.012
80.653	-16.547	-36.265	-0.258	0.004
80.658	-16.517	-36.222	-0.266	0.012
80.662	-16.493	-36.162	-0.266	0.004
80.667	-16.468	-36.107	-0.274	0.012
80.671	-16.450	-36.064	-0.266	0.004
80.676	-16.432	-36.009	-0.266	0.004
80.681	-16.401	-35.967	-0.266	0.020
80.685	-16.389	-35.912	-0.266	0.004
80.690	-16.359	-35.857	-0.274	-0.004
80.694	-16.328	-35.802	-0.274	0.012
80.699	-16.310	-35.754	-0.283	0.004
80.703	-16.292	-35.699	-0.274	0.004
80.708	-16.267	-35.638	-0.266	-0.004
80.712	-16.237	-35.589	-0.274	-0.004
80.717	-16.225	-35.541	-0.266	0.004
80.722	-16.200	-35.480	-0.283	0.004
80.726	-16.170	-35.431	-0.291	0.004
80.731	-16.152	-35.382	-0.283	0.004
80.735	-16.127	-35.327	-0.283	0.012
80.740	-16.103	-35.279	-0.283	0.004
80.744	-16.085	-35.212	-0.283	0.020
80.749	-16.060	-35.169	-0.291	0.012
80.753	-16.024	-35.114	-0.291	0.012
80.758	-16.006	-35.053	-0.283	0.004
80.762	-15.981	-34.999	-0.274	0.004
80.767	-15.963	-34.938	-0.283	0.004
80.772	-15.939	-34.895	-0.299	0.004
80.776	-15.914	-34.840	-0.299	0.012
80.781	-15.884	-34.792	-0.283	0.004
80.785	-15.872	-34.725	-0.291	0.004
80.790	-15.847	-34.676	-0.299	0.004
80.794	-15.817	-34.615	-0.307	0.004
80.799	-15.793	-34.554	-0.299	0.012
80.803	-15.762	-34.499	-0.307	0.012
80.808	-15.744	-34.445	-0.315	0.004
80.813	-15.713	-34.396	-0.299	0.020
80.817	-15.695	-34.329	-0.299	0.012
80.822	-15.665	-34.268	-0.315	0.004
80.826	-15.646	-34.219	-0.315	0.012
80.831	-15.616	-34.152	-0.315	0.004
80.835	-15.586	-34.092	-0.315	0.012
80.840	-15.567	-34.049	-0.307	0.012
80.844	-15.537	-33.988	-0.324	0.004
80.849	-15.519	-33.921	-0.324	0.012
80.853	-15.488	-33.872	-0.307	0.004
80.858	-15.464	-33.818	-0.315	0.004
80.863	-15.452	-33.757	-0.315	0.020
80.867	-15.421	-33.702	-0.332	-0.004
80.872	-15.403	-33.641	-0.332	0.004
80.876	-15.366	-33.580	-0.340	0.004
80.881	-15.336	-33.525	-0.340	0.004
80.885	-15.324	-33.471	-0.332	0.012
80.890	-15.293	-33.404	-0.332	0.012
80.894	-15.263	-33.343	-0.332	0.004
80.899	-15.245	-33.276	-0.332	0.004
80.904	-15.214	-33.221	-0.340	0.004
80.908	-15.190	-33.142	-0.332	0.012
80.913	-15.159	-33.087	-0.340	0.004
80.917	-15.135	-33.026	-0.356	0.012
80.922	-15.111	-32.971	-0.348	0.004
80.926	-15.080	-32.892	-0.348	0.020
80.931	-15.062	-32.837	-0.356	0.004
80.935	-15.031	-32.776	-0.356	0.012
80.940	-15.007	-32.709	-0.348	0.004
80.944	-14.971	-32.649	-0.348	-0.004
80.949	-14.952	-32.576	-0.348	-0.004
80.954	-14.922	-32.521	-0.356	0.004
80.958	-14.898	-32.454	-0.356	0.012
80.963	-14.879	-32.399	-0.356	-0.004
80.967	-14.843	-32.320	-0.373	0.004
80.972	-14.818	-32.259	-0.364	0.004
80.976	-14.782	-32.192	-0.373	0.004
80.981	-14.758	-32.119	-0.373	0.004
80.985	-14.727	-32.046	-0.373	0.004
80.990	-14.709	-31.973	-0.381	0.004
80.995	-14.672	-31.912	-0.397	0.004
80.999	-14.648	-31.845	-0.381	0.004
81.004	-14.611	-31.766	-0.389	0.004
81.008	-14.581	-31.699	-0.389	0.004
81.013	-14.563	-31.620	-0.397	-0.004
81.017	-14.526	-31.547	-0.397	0.004
81.022	-14.496	-31.474	-0.389	0.004
81.026	-14.477	-31.407	-0.405	0.004
81.031	-14.447	-31.346	-0.414	0.012
81.035	-14.423	-31.260	-0.405	0.004
81.040	-14.386	-31.181	-0.430	0.004
81.045	-14.362	-31.120	-0.414	0.004
81.049	-14.331	-31.053	-0.422	0.004
81.054	-14.307	-30.974	-0.422	-0.004
81.058	-14.283	-30.907	-0.430	0.012
81.063	-14.246	-30.840	-0.430	0.004
81.067	-14.222	-30.767	-0.438	0.004
81.072	-14.191	-30.706	-0.446	0.012
81.076	-14.161	-30.627	-0.438	-0.004
81.081	-14.137	-30.560	-0.446	0.012
81.086	-14.112	-30.493	-0.438	0.012
81.090	-14.082	-30.414	-0.463	0.028
81.095	-14.057	-30.359	-0.455	0.004
81.099	-14.027	-30.280	-0.455	0.012
81.104	-14.003	-30.207	-0.463	0.004
81.108	-13.978	-30.140	-0.471	-0.004
81.113	-13.948	-30.073	-0.471	0.004
81.117	-13.917	-30.006	-0.479	0.004
81.122	-13.887	-29.933	-0.479	0.004
81.126	-13.863	-29.860	-0.496	0.012
81.131	-13.832	-29.787	-0.496	0.004
81.136	-13.808	-29.726	-0.496	-0.004
81.140	-13.783	-29.659	-0.504	0.012
81.145	-13.747	-29.586	-0.496	0.012
81.149	-13.723	-29.525	-0.512	0.004
81.154	-13.692	-29.452	-0.512	-0.004
81.158	-13.668	-29.379	-0.528	0.004
81.163	-13.631	-29.306	-0.528	0.012
81.167	-13.607	-29.239	-0.537	0.004
81.172	-13.570	-29.178	-0.545	-0.004
81.177	-13.546	-29.099	-0.537	0.012
81.181	-13.516	-29.032	-0.553	0.004
81.186	-13.485	-28.965	-0.553	0.012
81.190	-13.461	-28.904	-0.569	0.004
81.195	-13.436	-28.837	-0.569	0.012
81.199	-13.412	-28.776	-0.561	-0.004
81.204	-13.375	-28.703	-0.577	0.004
81.208	-13.357	-28.649	-0.577	0.004
81.213	-13.327	-28.588	-0.586	0.004
81.217	-13.302	-28.515	-0.586	0.004
81.222	-13.284	-28.454	-0.594	0.004
81.227	-13.242	-28.405	-0.602	0.004
81.231	-13.223	-28.332	-0.602	0.004
81.236	-13.193	-28.277	-0.618	0.004
81.240	-13.162	-28.222	-0.618	0.012
81.245	-13.144	-28.155	-0.627	0.004
81.249	-13.126	-28.101	-0.627	0.004
81.254	-13.089	-28.046	-0.643	0.004
81.258	-13.071	-27.985	-0.651	0.004
81.263	-13.041	-27.912	-0.651	0.004
81.268	-13.016	-27.869	-0.659	0.004
81.272	-12.986	-27.808	-0.651	0.004
81.277	-12.968	-27.760	-0.668	0.012
81.281	-12.949	-27.693	-0.668	0.004
81.286	-12.919	-27.644	-0.684	-0.012
81.290	-12.895	-27.589	-0.692	0.004
81.295	-12.882	-27.534	-0.692	0.012
81.299	-12.840	-27.474	-0.692	0.004
81.304	-12.828	-27.419	-0.700	-0.004
81.308	-12.797	-27.364	-0.700	0.004
81.313	-12.773	-27.315	-0.725	0.004
81.318	-12.754	-27.248	-0.725	0.004
81.322	-12.730	-27.200	-0.733	-0.004
81.327	-12.700	-27.145	-0.725	0.012
81.331	-12.681	-27.102	-0.733	0.004
81.336	-12.657	-27.035	-0.741	-0.004
81.340	-12.633	-26.986	-0.749	0.020
81.345	-12.608	-26.938	-0.749	0.004
81.349	-12.590	-26.883	-0.758	0.012
81.354	-12.560	-26.828	-0.774	-0.004
81.359	-12.541	-26.779	-0.774	0.012
81.363	-12.523	-26.725	-0.782	0.012
81.368	-12.487	-26.682	-0.790	0.004
81.372	-12.462	-26.627	-0.790	0.004
81.377	-12.444	-26.566	-0.807	0.004
81.381	-12.426	-26.518	-0.807	0.004
81.386	-12.407	-26.469	-0.807	0.020
81.390	-12.383	-26.414	-0.815	0.012
81.395	-12.340	-26.372	-0.831	0.012
81.399	-12.328	-26.311	-0.831	0.012
81.404	-12.310	-26.262	-0.840	0.012
81.409	-12.286	-26.213	-0.840	0.004
81.413	-12.261	-26.158	-0.856	-0.004
81.418	-12.243	-26.104	-0.856	0.004
81.422	-12.219	-26.055	-0.872	0.004
81.427	-12.188	-26.000	-0.872	-0.004
81.431	-12.164	-25.958	-0.872	0.012
81.436	-12.146	-25.891	-0.889	0.012
81.440	-12.115	-25.842	-0.889	0.004
81.445	-12.103	-25.799	-0.897	0.004
81.450	-12.073	-25.738	-0.897	-0.012
81.454	-12.042	-25.690	-0.897	0.004
81.459	-12.036	-25.641	-0.905	0.004
81.463	-12.006	-25.592	-0.913	0.012
81.468	-12.000	-25.544	-0.930	0.004
81.472	-11.963	-25.495	-0.930	0.004
81.477	-11.945	-25.434	-0.930	0.012
81.481	-11.920	-25.391	-0.946	0.012
81.486	-11.896	-25.337	-0.946	0.004
81.490	-11.884	-25.288	-0.946	0.004
81.495	-11.859	-25.227	-0.962	0.004
81.500	-11.823	-25.178	-0.962	0.004
81.504	-11.805	-25.117	-0.979	0.004
81.509	-11.780	-25.069	-0.987	0.004
81.513	-11.756	-25.014	-0.987	0.012
81.518	-11.732	-24.953	-0.987	-0.004
81.522	-11.701	-24.898	-1.003	0.012
81.527	-11.689	-24.849	-1.003	0.020
81.531	-11.652	-24.783	-1.003	0.012
81.536	-11.634	-24.734	-1.020	-0.004
81.541	-11.616	-24.679	-1.020	0.012
81.545	-11.598	-24.636	-1.036	0.004
81.550	-11.573	-24.563	-1.044	0.004
81.554	-11.549	-24.521	-1.053	0.004
81.559	-11.525	-24.466	-1.053	0.004
81.563	-11.500	-24.411	-1.061	0.004
81.568	-11.476	-24.362	-1.069	0.004
81.572	-11.445	-24.314	-1.061	0.004
81.577	-11.421	-24.253	-1.077	0.004
81.581	-11.397	-24.204	-1.077	0.004
81.586	-11.379	-24.137	-1.093	-0.004
81.591	-11.354	-24.082	-1.077	0.004
81.595	-11.318	-24.021	-1.110	-0.004
81.600	-11.312	-23.979	-1.102	0.012
81.604	-11.275	-23.912	-1.118	0.004
81.609	-11.257	-23.851	-1.118	0.004
81.613	-11.238	-23.802	-1.134	0.004
81.618	-11.202	-23.760	-1.126	0.004
81.622	-11.178	-23.699	-1.143	-0.004
81.627	-11.159	-23.638	-1.143	0.004
81.632	-11.135	-23.589	-1.143	0.012
81.636	-11.111	-23.534	-1.151	0.004
81.641	-11.086	-23.486	-1.159	0.004
81.645	-11.056	-23.425	-1.167	0.004
81.650	-11.038	-23.358	-1.175	0.004
81.654	-11.013	-23.315	-1.167	0.004
81.659	-10.983	-23.260	-1.200	0.004
81.663	-10.965	-23.200	-1.192	-0.004
81.668	-10.946	-23.133	-1.200	0.012
81.672	-10.922	-23.084	-1.200	0.004
81.677	-10.891	-23.029	-1.200	0.004
81.682	-10.867	-22.962	-1.216	0.012
81.686	-10.837	-22.913	-1.225	-0.004
81.691	-10.812	-22.840	-1.225	0.012
81.695	-10.782	-22.792	-1.241	-0.004
81.700	-10.751	-22.725	-1.249	0.004
81.704	-10.727	-22.670	-1.249	0.004
81.709	-10.709	-22.609	-1.265	0.004
81.713	-10.678	-22.548	-1.265	0.004
81.718	-10.654	-22.487	-1.274	0.004
81.723	-10.624	-22.426	-1.282	0.020
81.727	-10.599	-22.359	-1.282	-0.004
81.732	-10.569	-22.298	-1.290	0.012
81.736	-10.544	-22.238	-1.290	0.012
81.741	-10.508	-22.183	-1.306	0.004
81.745	-10.484	-22.116	-1.306	0.012
81.750	-10.453	-22.055	-1.315	0.020
81.754	-10.429	-21.988	-1.331	0.012
81.759	-10.404	-21.933	-1.315	0.004
81.763	-10.374	-21.878	-1.331	0.012
81.768	-10.356	-21.805	-1.339	0.012
81.773	-10.313	-21.738	-1.364	0.004
81.777	-10.295	-21.696	-1.347	0.004
81.782	-10.270	-21.635	-1.356	0.012
81.786	-10.246	-21.580	-1.372	0.004
81.791	-10.222	-21.519	-1.372	0.004
81.795	-10.203	-21.464	-1.372	0.012
81.800	-10.161	-21.410	-1.388	0.004
81.804	-10.149	-21.349	-1.397	0.004
81.809	-10.124	-21.300	-1.397	0.012
81.814	-10.100	-21.233	-1.397	0.012
81.818	-10.063	-21.172	-1.413	0.004
81.823	-10.045	-21.111	-1.413	0.012
81.827	-10.021	-21.050	-1.413	0.004
81.832	-9.990	-20.977	-1.421	0.004
81.836	-9.960	-20.935	-1.446	0.012
81.841	-9.930	-20.862	-1.438	0.004
81.845	-9.905	-20.801	-1.454	0.004
81.850	-9.875	-20.728	-1.470	0.004
81.854	-9.850	-20.679	-1.454	0.004
81.859	-9.820	-20.612	-1.470	0.020
81.864	-9.789	-20.551	-1.470	0.012
81.868	-9.771	-20.502	-1.470	0.012
81.873	-9.747	-20.442	-1.478	0.004
81.877	-9.716	-20.369	-1.495	0.004
81.882	-9.680	-20.320	-1.503	0.004
81.886	-9.662	-20.253	-1.511	0.004
81.891	-9.637	-20.192	-1.511	-0.004
81.895	-9.607	-20.143	-1.511	0.012
81.900	-9.576	-20.076	-1.519	0.004
81.905	-9.558	-20.015	-1.519	-0.004
81.909	-9.528	-19.973	-1.536	0.004
81.914	-9.509	-19.900	-1.536	-0.004
81.918	-9.473	-19.839	-1.552	0.004
81.923	-9.449	-19.772	-1.552	0.004
81.927	-9.430	-19.723	-1.560	0.004
81.932	-9.400	-19.662	-1.569	0.012
81.936	-9.369	-19.601	-1.585	0.004
81.941	-9.351	-19.534	-1.585	0.004
81.945	-9.315	-19.486	-1.577	0.004
81.950	-9.284	-19.419	-1.601	0.004
81.955	-9.260	-19.364	-1.601	0.004
81.959	-9.235	-19.309	-1.610	0.012
81.964	-9.205	-19.242	-1.610	0.004
81.968	-9.193	-19.193	-1.626	0.004
81.973	-9.156	-19.139	-1.618	0.012
81.977	-9.138	-19.084	-1.634	0.004
81.982	-9.114	-19.029	-1.642	0.012
81.986	-9.089	-18.968	-1.642	0.012
81.991	-9.059	-18.913	-1.659	-0.004
81.996	-9.035	-18.840	-1.650	0.012
82.000	-9.016	-18.798	-1.659	0.012
82.005	-8.986	-18.737	-1.683	0.004
82.009	-8.961	-18.676	-1.667	-0.004
82.014	-8.937	-18.615	-1.667	0.020
82.018	-8.907	-18.566	-1.691	0.004
82.023	-8.882	-18.505	-1.683	0.012
82.027	-8.864	-18.457	-1.691	0.012
82.032	-8.828	-18.390	-1.700	0.012
82.036	-8.809	-18.329	-1.716	0.004
82.041	-8.785	-18.274	-1.708	0.004
82.046	-8.754	-18.213	-1.724	0.004
82.050	-8.730	-18.152	-1.732	-0.004
82.055	-8.706	-18.104	-1.732	0.004
82.059	-8.675	-18.049	-1.741	-0.004
82.064	-8.651	-17.982	-1.741	-0.004
82.068	-8.627	-17.927	-1.757	-0.004
82.073	-8.602	-17.866	-1.757	0.012
82.077	-8.578	-17.818	-1.757	0.004
82.082	-8.554	-17.775	-1.773	0.004
82.087	-8.535	-17.708	-1.773	0.004
82.091	-8.511	-17.653	-1.782	-0.004
82.096	-8.474	-17.598	-1.782	-0.004
82.100	-8.456	-17.544	-1.798	0.012
82.105	-8.432	-17.495	-1.798	0.012
82.109	-8.401	-17.446	-1.798	0.004
82.114	-8.383	-17.385	-1.814	0.012
82.118	-8.359	-17.330	-1.822	0.004
82.123	-8.334	-17.270	-1.831	0.012
82.127	-8.304	-17.209	-1.822	0.004
82.132	-8.280	-17.148	-1.831	0.004
82.137	-8.261	-17.099	-1.847	0.004
82.141	-8.225	-17.032	-1.839	0.004
82.146	-8.200	-16.977	-1.855	0.020
82.150	-8.176	-16.916	-1.863	-0.004
82.155	-8.158	-16.862	-1.872	0.020
82.159	-8.121	-16.795	-1.880	0.004
82.164	-8.097	-16.734	-1.888	0.012
82.168	-8.066	-16.685	-1.880	0.012
82.173	-8.042	-16.618	-1.888	0.012
82.178	-8.024	-16.557	-1.896	0.012
82.182	-7.987	-16.496	-1.904	0.020
82.187	-7.963	-16.429	-1.921	-0.004
82.191	-7.933	-16.381	-1.904	-0.004
82.196	-7.914	-16.320	-1.913	0.004
82.200	-7.884	-16.259	-1.921	0.004
82.205	-7.853	-16.198	-1.921	0.004
82.209	-7.823	-16.137	-1.937	0.004
82.214	-7.793	-16.076	-1.937	0.012
82.218	-7.768	-16.015	-1.945	0.004
82.223	-7.738	-15.948	-1.954	0.004
82.228	-7.701	-15.888	-1.962	0.012
82.232	-7.671	-15.821	-1.970	0.012
82.237	-7.652	-15.754	-1.970	0.012
82.241	-7.628	-15.693	-1.970	0.004
82.246	-7.592	-15.626	-1.994	0.004
82.250	-7.567	-15.553	-1.986	0.020
82.255	-7.531	-15.510	-1.994	0.004
82.259	-7.512	-15.443	-1.994	0.012
82.264	-7.482	-15.388	-2.011	0.004
82.269	-7.452	-15.333	-2.019	0.012
82.273	-7.427	-15.273	-2.011	0.012
82.278	-7.409	-15.212	-2.019	0.020
82.282	-7.379	-15.157	-2.035	0.012
82.287	-7.360	-15.096	-2.035	0.004
82.291	-7.330	-15.029	-2.027	0.004
82.296	-7.293	-14.980	-2.035	-0.004
82.300	-7.263	-14.907	-2.052	-0.004
82.305	-7.238	-14.840	-2.060	0.004
82.309	-7.214	-14.773	-2.068	0.004
82.314	-7.184	-14.712	-2.068	0.012
82.319	-7.153	-14.646	-2.060	0.004
82.323	-7.117	-14.572	-2.068	0.004
82.328	-7.086	-14.505	-2.076	0.004
82.332	-7.056	-14.439	-2.085	0.004
82.337	-7.025	-14.372	-2.085	0.004
82.341	-6.989	-14.305	-2.093	0.004
82.346	-6.958	-14.244	-2.101	0.004
82.350	-6.934	-14.165	-2.109	0.004
82.355	-6.904	-14.110	-2.109	0.004
82.360	-6.879	-14.037	-2.117	-0.004
82.364	-6.843	-13.976	-2.126	0.012
82.369	-6.818	-13.909	-2.134	0.012
82.373	-6.782	-13.842	-2.134	0.004
82.378	-6.745	-13.787	-2.134	0.012
82.382	-6.727	-13.720	-2.150	0.012
82.387	-6.697	-13.641	-2.150	0.004
82.391	-6.660	-13.580	-2.158	0.004
82.396	-6.636	-13.513	-2.158	0.012
82.400	-6.605	-13.446	-2.175	0.012
82.405	-6.581	-13.379	-2.175	0.004
82.410	-6.544	-13.318	-2.175	0.004
82.414	-6.520	-13.257	-2.175	0.004
82.419	-6.490	-13.184	-2.199	0.004
82.423	-6.447	-13.123	-2.191	0.004
82.428	-6.423	-13.063	-2.191	0.004
82.432	-6.398	-12.983	-2.216	0.004
82.437	-6.368	-12.929	-2.207	0.012
82.441	-6.343	-12.856	-2.216	0.004
82.446	-6.307	-12.795	-2.224	0.004
82.451	-6.283	-12.722	-2.216	0.004
82.455	-6.240	-12.673	-2.232	0.012
82.460	-6.216	-12.594	-2.232	0.004
82.464	-6.191	-12.533	-2.240	0.004
82.469	-6.155	-12.466	-2.240	0.004
82.473	-6.124	-12.399	-2.248	0.012
82.478	-6.094	-12.338	-2.257	0.004
82.482	-6.063	-12.265	-2.265	0.012
82.487	-6.027	-12.198	-2.257	0.012
82.491	-6.003	-12.131	-2.257	0.012
82.496	-5.966	-12.052	-2.273	0.004
82.501	-5.942	-11.997	-2.281	0.004
82.505	-5.905	-11.936	-2.289	0.004
82.510	-5.881	-11.863	-2.289	0.004
82.514	-5.844	-11.784	-2.298	0.004
82.519	-5.814	-11.729	-2.289	0.004
82.523	-5.771	-11.662	-2.306	0.012
82.528	-5.747	-11.589	-2.306	0.004
82.532	-5.716	-11.522	-2.314	-0.004
82.537	-5.680	-11.455	-2.306	0.012
82.542	-5.643	-11.376	-2.314	0.004
82.546	-5.619	-11.309	-2.322	0.012
82.551	-5.601	-11.242	-2.330	0.004
82.555	-5.558	-11.175	-2.322	0.004
82.560	-5.522	-11.108	-2.330	0.012
82.564	-5.503	-11.041	-2.347	0.004
82.569	-5.473	-10.974	-2.347	0.012
82.573	-5.436	-10.913	-2.347	0.004
82.578	-5.418	-10.853	-2.355	0.004
82.582	-5.382	-10.786	-2.355	0.004
82.587	-5.357	-10.719	-2.363	0.004
82.592	-5.321	-10.658	-2.363	-0.004
82.596	-5.290	-10.603	-2.371	0.004
82.601	-5.266	-10.530	-2.371	0.004
82.605	-5.235	-10.469	-2.388	0.020
82.610	-5.199	-10.396	-2.379	0.012
82.614	-5.175	-10.335	-2.388	0.012
82.619	-5.138	-10.262	-2.379	0.004
82.623	-5.114	-10.195	-2.404	0.004
82.628	-5.077	-10.122	-2.412	0.012
82.633	-5.047	-10.055	-2.396	0.004
82.637	-5.010	-9.982	-2.412	0.004
82.642	-4.974	-9.921	-2.404	0.004
82.646	-4.949	-9.836	-2.412	0.012
82.651	-4.907	-9.769	-2.420	0.012
82.655	-4.882	-9.702	-2.420	0.004
82.660	-4.852	-9.635	-2.437	0.004
82.664	-4.809	-9.562	-2.437	0.012
82.669	-4.791	-9.495	-2.429	0.004
82.673	-4.754	-9.434	-2.437	0.012
82.678	-4.730	-9.361	-2.437	0.004
82.683	-4.681	-9.300	-2.453	-0.004
82.687	-4.663	-9.239	-2.445	0.004
82.692	-4.633	-9.172	-2.461	0.004
82.696	-4.608	-9.105	-2.461	-0.004
82.701	-4.578	-9.044	-2.461	0.004
82.705	-4.541	-8.971	-2.470	0.004
82.710	-4.511	-8.916	-2.461	0.004
82.714	-4.493	-8.849	-2.478	0.004
82.719	-4.450	-8.782	-2.478	0.004
82.724	-4.426	-8.716	-2.478	0.004
82.728	-4.383	-8.649	-2.478	0.004
82.733	-4.359	-8.575	-2.478	0.012
82.737	-4.328	-8.515	-2.486	0.020
82.742	-4.298	-8.448	-2.478	0.004
82.746	-4.261	-8.368	-2.502	0.004
82.751	-4.231	-8.295	-2.494	0.004
82.755	-4.188	-8.222	-2.502	-0.004
82.760	-4.164	-8.168	-2.502	0.012
82.764	-4.127	-8.088	-2.519	0.012
82.769	-4.103	-8.021	-2.511	0.004
82.774	-4.066	-7.948	-2.511	0.004
82.778	-4.030	-7.875	-2.519	-0.004
82.783	-4.006	-7.814	-2.527	0.004
82.787	-3.963	-7.741	-2.527	0.012
82.792	-3.939	-7.674	-2.511	0.004
82.796	-3.908	-7.614	-2.527	-0.004
82.801	-3.878	-7.540	-2.527	0.004
82.805	-3.847	-7.480	-2.535	0.004
82.810	-3.805	-7.400	-2.543	0.004
82.815	-3.786	-7.340	-2.543	-0.004
82.819	-3.756	-7.273	-2.543	-0.004
82.824	-3.719	-7.200	-2.543	0.004
82.828	-3.683	-7.139	-2.543	0.012
82.833	-3.652	-7.066	-2.551	0.004
82.837	-3.622	-7.005	-2.551	0.004
82.842	-3.592	-6.926	-2.568	0.004
