Time (ms)	Ch1 V	Ch2 V	Ch1 A	Ch2 A
41.482	0.895	4.490	-2.220	-1.089
41.487	0.877	4.441	-2.220	-1.081
41.491	0.841	4.393	-2.228	-1.089
41.496	0.835	4.350	-2.253	-1.089
41.501	0.816	4.295	-2.236	-1.098
41.505	0.792	4.259	-2.261	-1.089
41.510	0.780	4.192	-2.261	-1.098
41.514	0.755	4.149	-2.261	-1.106
41.519	0.737	4.106	-2.277	-1.098
41.523	0.725	4.058	-2.277	-1.106
41.528	0.695	4.003	-2.293	-1.106
41.532	0.664	3.954	-2.302	-1.122
41.537	0.646	3.906	-2.293	-1.130
41.541	0.628	3.851	-2.310	-1.114
41.546	0.597	3.814	-2.318	-1.130
41.551	0.579	3.759	-2.326	-1.130
41.555	0.561	3.717	-2.318	-1.114
41.560	0.530	3.656	-2.326	-1.130
41.564	0.500	3.607	-2.343	-1.130
41.569	0.481	3.571	-2.343	-1.139
41.573	0.463	3.504	-2.343	-1.139
41.578	0.439	3.461	-2.351	-1.147
41.582	0.414	3.406	-2.359	-1.155
41.587	0.390	3.364	-2.375	-1.147
41.592	0.372	3.321	-2.392	-1.155
41.596	0.341	3.266	-2.375	-1.155
41.601	0.323	3.205	-2.375	-1.155
41.605	0.305	3.163	-2.392	-1.155
41.610	0.287	3.114	-2.408	-1.163
41.614	0.256	3.059	-2.408	-1.163
41.619	0.238	3.029	-2.408	-1.163
41.623	0.214	2.962	-2.400	-1.171
41.628	0.195	2.907	-2.416	-1.163
41.632	0.165	2.864	-2.449	-1.179
41.637	0.153	2.810	-2.441	-1.171
41.642	0.128	2.761	-2.433	-1.179
41.646	0.098	2.712	-2.433	-1.188
41.651	0.080	2.651	-2.449	-1.188
41.655	0.055	2.609	-2.457	-1.179
41.660	0.037	2.554	-2.457	-1.179
41.664	0.013	2.511	-2.474	-1.196
41.669	-0.012	2.450	-2.474	-1.188
41.673	-0.030	2.414	-2.482	-1.196
41.678	-0.060	2.359	-2.490	-1.196
41.683	-0.079	2.304	-2.490	-1.204
41.687	-0.109	2.262	-2.490	-1.212
41.692	-0.121	2.207	-2.498	-1.212
41.696	-0.152	2.158	-2.498	-1.212
41.701	-0.164	2.103	-2.515	-1.212
41.705	-0.194	2.055	-2.523	-1.212
41.710	-0.207	2.006	-2.515	-1.212
41.714	-0.237	1.945	-2.531	-1.212
41.719	-0.255	1.909	-2.539	-1.237
41.723	-0.286	1.860	-2.531	-1.237
41.728	-0.292	1.805	-2.547	-1.237
41.733	-0.316	1.744	-2.547	-1.237
41.737	-0.347	1.708	-2.556	-1.229
41.742	-0.365	1.647	-2.564	-1.229
41.746	-0.383	1.598	-2.572	-1.229
41.751	-0.407	1.549	-2.572	-1.245
41.755	-0.432	1.495	-2.572	-1.237
41.760	-0.444	1.446	-2.588	-1.253
41.764	-0.468	1.397	-2.588	-1.237
41.769	-0.493	1.342	-2.588	-1.253
41.774	-0.505	1.282	-2.597	-1.261
41.778	-0.529	1.239	-2.605	-1.245
41.783	-0.554	1.190	-2.613	-1.253
41.787	-0.566	1.129	-2.605	-1.261
41.792	-0.584	1.093	-2.621	-1.253
41.796	-0.614	1.038	-2.621	-1.270
41.801	-0.639	0.989	-2.629	-1.261
41.805	-0.651	0.934	-2.621	-1.270
41.810	-0.675	0.874	-2.629	-1.261
41.814	-0.688	0.813	-2.646	-1.278
41.819	-0.718	0.776	-2.646	-1.270
41.824	-0.736	0.721	-2.646	-1.270
41.828	-0.754	0.679	-2.654	-1.278
41.833	-0.785	0.618	-2.670	-1.278
41.837	-0.803	0.569	-2.662	-1.270
41.842	-0.821	0.520	-2.678	-1.286
41.846	-0.846	0.466	-2.670	-1.278
41.851	-0.870	0.417	-2.678	-1.294
41.855	-0.888	0.362	-2.687	-1.294
41.860	-0.901	0.313	-2.687	-1.278
41.865	-0.937	0.265	-2.678	-1.294
41.869	-0.949	0.210	-2.695	-1.294
41.874	-0.961	0.149	-2.695	-1.294
41.878	-0.986	0.106	-2.711	-1.302
41.883	-1.016	0.064	-2.711	-1.294
41.887	-1.028	-0.003	-2.711	-1.302
41.892	-1.059	-0.046	-2.711	-1.302
41.896	-1.071	-0.094	-2.719	-1.294
41.901	-1.102	-0.155	-2.719	-1.302
41.905	-1.114	-0.204	-2.728	-1.319
41.910	-1.132	-0.253	-2.728	-1.319
41.915	-1.162	-0.308	-2.736	-1.302
41.919	-1.181	-0.362	-2.736	-1.311
41.924	-1.205	-0.417	-2.744	-1.311
41.928	-1.229	-0.460	-2.744	-1.302
41.933	-1.242	-0.496	-2.752	-1.319
41.937	-1.266	-0.563	-2.744	-1.311
41.942	-1.290	-0.612	-2.752	-1.319
41.946	-1.309	-0.667	-2.760	-1.319
41.951	-1.333	-0.715	-2.769	-1.319
41.956	-1.357	-0.764	-2.769	-1.311
41.960	-1.382	-0.825	-2.769	-1.335
41.965	-1.394	-0.862	-2.777	-1.327
41.969	-1.424	-0.922	-2.769	-1.319
41.974	-1.436	-0.971	-2.785	-1.319
41.978	-1.461	-1.026	-2.777	-1.319
41.983	-1.479	-1.081	-2.793	-1.327
41.987	-1.497	-1.129	-2.801	-1.319
41.992	-1.516	-1.178	-2.801	-1.327
41.996	-1.540	-1.233	-2.801	-1.335
42.001	-1.558	-1.288	-2.809	-1.335
42.006	-1.576	-1.336	-2.809	-1.327
42.010	-1.607	-1.385	-2.809	-1.327
42.015	-1.619	-1.434	-2.818	-1.352
42.019	-1.643	-1.489	-2.809	-1.335
42.024	-1.662	-1.531	-2.818	-1.335
42.028	-1.680	-1.598	-2.818	-1.343
42.033	-1.710	-1.635	-2.826	-1.343
42.037	-1.723	-1.696	-2.834	-1.343
42.042	-1.759	-1.750	-2.826	-1.343
42.047	-1.777	-1.793	-2.834	-1.343
42.051	-1.796	-1.848	-2.834	-1.352
42.056	-1.814	-1.903	-2.842	-1.352
42.060	-1.844	-1.951	-2.842	-1.343
42.065	-1.863	-2.006	-2.842	-1.352
42.069	-1.881	-2.049	-2.850	-1.360
42.074	-1.899	-2.104	-2.842	-1.352
42.078	-1.917	-2.158	-2.859	-1.352
42.083	-1.942	-2.201	-2.850	-1.368
42.087	-1.966	-2.256	-2.842	-1.360
42.092	-1.990	-2.311	-2.859	-1.360
42.097	-2.015	-2.353	-2.859	-1.368
42.101	-2.027	-2.414	-2.859	-1.352
42.106	-2.063	-2.463	-2.867	-1.352
42.110	-2.082	-2.505	-2.867	-1.352
42.115	-2.112	-2.560	-2.883	-1.352
42.119	-2.124	-2.615	-2.875	-1.360
42.124	-2.149	-2.664	-2.875	-1.368
42.128	-2.173	-2.712	-2.875	-1.376
42.133	-2.191	-2.761	-2.883	-1.368
42.138	-2.203	-2.816	-2.883	-1.384
42.142	-2.228	-2.865	-2.891	-1.368
42.147	-2.246	-2.919	-2.891	-1.376
42.151	-2.264	-2.968	-2.891	-1.360
42.156	-2.289	-3.023	-2.900	-1.368
42.160	-2.307	-3.072	-2.900	-1.360
42.165	-2.325	-3.114	-2.891	-1.360
42.169	-2.350	-3.169	-2.900	-1.368
42.174	-2.368	-3.230	-2.900	-1.368
42.178	-2.386	-3.273	-2.900	-1.376
42.183	-2.410	-3.321	-2.908	-1.384
42.188	-2.435	-3.382	-2.908	-1.384
42.192	-2.459	-3.425	-2.900	-1.384
42.197	-2.484	-3.473	-2.908	-1.384
42.201	-2.502	-3.522	-2.916	-1.368
42.206	-2.532	-3.571	-2.908	-1.360
42.210	-2.544	-3.626	-2.924	-1.376
42.215	-2.557	-3.674	-2.924	-1.376
42.219	-2.575	-3.723	-2.924	-1.376
42.224	-2.599	-3.772	-2.924	-1.384
42.229	-2.630	-3.833	-2.932	-1.376
42.233	-2.648	-3.875	-2.941	-1.376
42.238	-2.660	-3.924	-2.932	-1.376
42.242	-2.684	-3.967	-2.932	-1.376
42.247	-2.709	-4.027	-2.932	-1.376
42.251	-2.721	-4.070	-2.941	-1.376
42.256	-2.745	-4.119	-2.941	-1.384
42.260	-2.770	-4.180	-2.941	-1.376
42.265	-2.788	-4.222	-2.941	-1.376
42.269	-2.812	-4.271	-2.941	-1.376
42.274	-2.831	-4.320	-2.949	-1.384
42.279	-2.855	-4.368	-2.949	-1.392
42.283	-2.873	-4.417	-2.949	-1.384
42.288	-2.898	-4.466	-2.957	-1.384
42.292	-2.916	-4.521	-2.941	-1.392
42.297	-2.946	-4.569	-2.949	-1.384
42.301	-2.958	-4.624	-2.949	-1.384
42.306	-2.971	-4.673	-2.949	-1.384
42.310	-2.995	-4.715	-2.957	-1.376
42.315	-3.019	-4.764	-2.949	-1.384
42.320	-3.031	-4.825	-2.957	-1.384
42.324	-3.062	-4.868	-2.957	-1.392
42.329	-3.080	-4.916	-2.957	-1.392
42.333	-3.105	-4.959	-2.973	-1.392
42.338	-3.123	-5.014	-2.957	-1.392
42.342	-3.141	-5.062	-2.965	-1.392
42.347	-3.159	-5.105	-2.965	-1.376
42.351	-3.184	-5.160	-2.957	-1.392
42.356	-3.202	-5.209	-2.957	-1.392
42.360	-3.226	-5.263	-2.965	-1.392
42.365	-3.251	-5.312	-2.965	-1.392
42.370	-3.263	-5.355	-2.965	-1.392
42.374	-3.287	-5.403	-2.973	-1.384
42.379	-3.312	-5.464	-2.981	-1.392
42.383	-3.336	-5.495	-2.965	-1.384
42.388	-3.348	-5.550	-2.965	-1.392
42.392	-3.366	-5.592	-2.973	-1.384
42.397	-3.385	-5.647	-2.973	-1.384
42.401	-3.409	-5.696	-2.981	-1.392
42.406	-3.433	-5.750	-2.973	-1.392
42.411	-3.452	-5.793	-2.981	-1.392
42.415	-3.470	-5.836	-2.981	-1.392
42.420	-3.488	-5.890	-2.981	-1.392
42.424	-3.512	-5.927	-2.990	-1.401
42.429	-3.537	-5.988	-2.981	-1.384
42.433	-3.549	-6.037	-2.981	-1.384
42.438	-3.573	-6.073	-2.990	-1.392
42.442	-3.592	-6.128	-2.981	-1.384
42.447	-3.616	-6.177	-2.981	-1.392
42.451	-3.622	-6.219	-2.998	-1.401
42.456	-3.653	-6.274	-2.990	-1.384
42.461	-3.677	-6.329	-2.981	-1.401
42.465	-3.683	-6.365	-2.981	-1.392
42.470	-3.707	-6.414	-2.990	-1.392
42.474	-3.738	-6.457	-2.990	-1.392
42.479	-3.756	-6.518	-2.990	-1.392
42.483	-3.768	-6.548	-2.998	-1.392
42.488	-3.793	-6.609	-2.990	-1.401
42.492	-3.823	-6.658	-2.990	-1.392
42.497	-3.835	-6.700	-2.998	-1.401
42.502	-3.860	-6.743	-2.998	-1.401
42.506	-3.872	-6.785	-2.990	-1.392
42.511	-3.896	-6.840	-2.981	-1.376
42.515	-3.914	-6.883	-2.998	-1.392
42.520	-3.933	-6.938	-2.990	-1.392
42.524	-3.957	-6.980	-2.998	-1.401
42.529	-3.981	-7.023	-3.006	-1.384
42.533	-4.000	-7.072	-2.990	-1.392
42.538	-4.018	-7.120	-2.990	-1.384
42.542	-4.042	-7.169	-2.998	-1.384
42.547	-4.060	-7.206	-2.998	-1.392
42.552	-4.079	-7.260	-2.990	-1.392
42.556	-4.097	-7.303	-2.990	-1.392
42.561	-4.121	-7.352	-3.006	-1.384
42.565	-4.133	-7.400	-2.998	-1.384
42.570	-4.152	-7.443	-3.006	-1.384
42.574	-4.170	-7.486	-3.006	-1.384
42.579	-4.200	-7.540	-2.998	-1.384
42.583	-4.207	-7.583	-2.990	-1.392
42.588	-4.231	-7.626	-2.998	-1.392
42.593	-4.255	-7.668	-2.998	-1.376
42.597	-4.267	-7.717	-2.998	-1.392
42.602	-4.292	-7.760	-2.998	-1.376
42.606	-4.298	-7.808	-3.006	-1.392
42.611	-4.328	-7.857	-2.998	-1.384
42.615	-4.347	-7.912	-3.006	-1.376
42.620	-4.365	-7.942	-3.006	-1.392
42.624	-4.395	-7.997	-3.014	-1.384
42.629	-4.414	-8.046	-3.006	-1.392
42.633	-4.426	-8.094	-2.998	-1.392
42.638	-4.438	-8.125	-3.006	-1.392
42.643	-4.462	-8.174	-2.998	-1.384
42.647	-4.481	-8.216	-2.998	-1.376
42.652	-4.505	-8.259	-2.998	-1.384
42.656	-4.523	-8.314	-2.990	-1.384
42.661	-4.535	-8.356	-3.014	-1.392
42.665	-4.554	-8.405	-3.014	-1.392
42.670	-4.572	-8.441	-2.998	-1.384
42.674	-4.590	-8.490	-2.998	-1.384
42.679	-4.602	-8.533	-3.006	-1.384
42.684	-4.633	-8.582	-3.006	-1.376
42.688	-4.639	-8.618	-2.998	-1.392
42.693	-4.663	-8.673	-3.006	-1.384
42.697	-4.669	-8.715	-2.998	-1.384
42.702	-4.694	-8.758	-2.998	-1.376
42.706	-4.718	-8.801	-3.006	-1.392
42.711	-4.724	-8.849	-2.998	-1.384
42.715	-4.742	-8.892	-3.006	-1.376
42.720	-4.754	-8.935	-3.006	-1.384
42.724	-4.779	-8.971	-3.006	-1.376
42.729	-4.791	-9.020	-2.998	-1.376
42.734	-4.809	-9.062	-2.998	-1.384
42.738	-4.828	-9.105	-3.006	-1.384
42.743	-4.834	-9.160	-2.990	-1.384
42.747	-4.858	-9.190	-2.998	-1.376
42.752	-4.876	-9.239	-2.990	-1.384
42.756	-4.907	-9.282	-2.990	-1.376
42.761	-4.913	-9.330	-2.998	-1.376
42.765	-4.931	-9.367	-2.990	-1.376
42.770	-4.955	-9.410	-2.998	-1.376
42.775	-4.961	-9.458	-2.981	-1.376
42.779	-4.986	-9.501	-2.998	-1.384
42.784	-4.998	-9.543	-2.990	-1.376
42.788	-5.022	-9.592	-2.990	-1.376
42.793	-5.041	-9.629	-2.981	-1.368
42.797	-5.065	-9.671	-2.981	-1.376
42.802	-5.083	-9.708	-2.981	-1.376
42.806	-5.102	-9.757	-2.981	-1.376
42.811	-5.114	-9.793	-2.990	-1.368
42.815	-5.144	-9.830	-2.981	-1.376
42.820	-5.156	-9.890	-2.981	-1.360
42.825	-5.168	-9.933	-2.973	-1.368
42.829	-5.199	-9.970	-2.981	-1.368
42.834	-5.205	-10.012	-2.973	-1.352
42.838	-5.223	-10.049	-2.981	-1.360
42.843	-5.248	-10.097	-2.965	-1.368
42.847	-5.260	-10.140	-2.981	-1.376
42.852	-5.278	-10.177	-2.981	-1.360
42.856	-5.296	-10.213	-2.981	-1.360
42.861	-5.315	-10.262	-2.973	-1.352
42.866	-5.345	-10.286	-2.973	-1.360
42.870	-5.345	-10.347	-2.973	-1.368
42.875	-5.369	-10.384	-2.973	-1.352
42.879	-5.394	-10.432	-2.973	-1.360
42.884	-5.406	-10.469	-2.981	-1.384
42.888	-5.424	-10.512	-2.973	-1.360
42.893	-5.436	-10.554	-2.973	-1.360
42.897	-5.455	-10.585	-2.973	-1.360
42.902	-5.467	-10.633	-2.965	-1.368
42.906	-5.503	-10.670	-2.957	-1.352
42.911	-5.497	-10.725	-2.965	-1.352
42.916	-5.522	-10.749	-2.965	-1.352
42.920	-5.546	-10.792	-2.965	-1.360
42.925	-5.558	-10.834	-2.973	-1.352
42.929	-5.576	-10.877	-2.957	-1.352
42.934	-5.595	-10.919	-2.957	-1.360
42.938	-5.619	-10.962	-2.957	-1.352
42.943	-5.637	-11.005	-2.957	-1.352
42.947	-5.656	-11.041	-2.957	-1.352
42.952	-5.680	-11.078	-2.957	-1.360
42.957	-5.698	-11.120	-2.957	-1.343
42.961	-5.716	-11.163	-2.949	-1.343
42.966	-5.729	-11.199	-2.949	-1.352
42.970	-5.753	-11.236	-2.957	-1.335
42.975	-5.771	-11.285	-2.949	-1.352
42.979	-5.789	-11.321	-2.949	-1.352
42.984	-5.814	-11.358	-2.949	-1.335
42.988	-5.826	-11.400	-2.957	-1.352
42.993	-5.832	-11.431	-2.949	-1.343
42.997	-5.863	-11.473	-2.949	-1.335
43.002	-5.875	-11.522	-2.949	-1.343
43.007	-5.893	-11.559	-2.941	-1.343
43.011	-5.911	-11.601	-2.941	-1.343
43.016	-5.930	-11.632	-2.932	-1.335
43.020	-5.942	-11.668	-2.941	-1.343
43.025	-5.960	-11.717	-2.949	-1.343
43.029	-5.972	-11.754	-2.924	-1.335
43.034	-5.996	-11.790	-2.949	-1.343
43.038	-6.015	-11.827	-2.941	-1.335
43.043	-6.033	-11.869	-2.941	-1.343
43.048	-6.039	-11.912	-2.932	-1.343
43.052	-6.063	-11.954	-2.924	-1.343
43.057	-6.076	-11.985	-2.941	-1.335
43.061	-6.094	-12.015	-2.932	-1.327
43.066	-6.112	-12.058	-2.932	-1.327
43.070	-6.130	-12.101	-2.932	-1.327
43.075	-6.161	-12.131	-2.924	-1.327
43.079	-6.173	-12.174	-2.916	-1.327
43.084	-6.191	-12.222	-2.932	-1.335
43.088	-6.203	-12.253	-2.941	-1.343
43.093	-6.216	-12.295	-2.924	-1.327
43.098	-6.228	-12.332	-2.916	-1.335
43.102	-6.264	-12.375	-2.916	-1.319
43.107	-6.270	-12.411	-2.924	-1.319
43.111	-6.289	-12.441	-2.916	-1.319
43.116	-6.307	-12.484	-2.924	-1.327
43.120	-6.325	-12.521	-2.916	-1.311
43.125	-6.350	-12.557	-2.908	-1.327
43.129	-6.356	-12.594	-2.916	-1.319
43.134	-6.374	-12.630	-2.924	-1.319
43.139	-6.392	-12.667	-2.924	-1.319
43.143	-6.398	-12.709	-2.932	-1.311
43.148	-6.423	-12.746	-2.908	-1.319
43.152	-6.441	-12.776	-2.916	-1.319
43.157	-6.453	-12.819	-2.916	-1.319
43.161	-6.471	-12.855	-2.916	-1.327
43.166	-6.484	-12.886	-2.916	-1.311
43.170	-6.502	-12.929	-2.900	-1.302
43.175	-6.520	-12.965	-2.908	-1.319
43.179	-6.532	-13.008	-2.908	-1.319
43.184	-6.551	-13.044	-2.908	-1.311
43.189	-6.569	-13.075	-2.916	-1.311
43.193	-6.581	-13.111	-2.900	-1.302
43.198	-6.593	-13.148	-2.900	-1.311
43.202	-6.611	-13.184	-2.908	-1.319
43.207	-6.630	-13.215	-2.891	-1.302
43.211	-6.648	-13.245	-2.908	-1.311
43.216	-6.660	-13.294	-2.908	-1.302
43.220	-6.678	-13.330	-2.908	-1.311
43.225	-6.684	-13.361	-2.900	-1.319
43.230	-6.715	-13.403	-2.891	-1.311
43.234	-6.715	-13.434	-2.891	-1.311
43.239	-6.733	-13.470	-2.883	-1.302
43.243	-6.751	-13.513	-2.891	-1.294
43.248	-6.770	-13.543	-2.883	-1.294
43.252	-6.782	-13.580	-2.900	-1.302
43.257	-6.806	-13.623	-2.883	-1.294
43.261	-6.818	-13.653	-2.883	-1.294
43.266	-6.831	-13.684	-2.900	-1.311
43.270	-6.849	-13.720	-2.891	-1.302
43.275	-6.861	-13.750	-2.883	-1.294
43.280	-6.885	-13.787	-2.883	-1.294
43.284	-6.898	-13.824	-2.875	-1.302
43.289	-6.904	-13.860	-2.875	-1.294
43.293	-6.922	-13.891	-2.883	-1.286
43.298	-6.946	-13.927	-2.883	-1.294
43.302	-6.958	-13.970	-2.875	-1.302
43.307	-6.977	-14.000	-2.883	-1.294
43.311	-6.989	-14.037	-2.883	-1.294
43.316	-7.001	-14.073	-2.875	-1.294
43.321	-7.013	-14.110	-2.883	-1.294
43.325	-7.032	-14.134	-2.859	-1.294
43.330	-7.050	-14.171	-2.867	-1.302
43.334	-7.056	-14.207	-2.867	-1.294
43.339	-7.068	-14.238	-2.875	-1.286
43.343	-7.080	-14.274	-2.867	-1.294
43.348	-7.111	-14.311	-2.859	-1.286
43.352	-7.129	-14.341	-2.867	-1.286
43.357	-7.135	-14.371	-2.867	-1.278
43.361	-7.159	-14.402	-2.867	-1.294
43.366	-7.165	-14.445	-2.850	-1.286
43.371	-7.184	-14.481	-2.859	-1.278
43.375	-7.196	-14.512	-2.859	-1.278
43.380	-7.214	-14.554	-2.859	-1.286
43.384	-7.226	-14.578	-2.859	-1.286
43.389	-7.239	-14.609	-2.867	-1.278
43.393	-7.257	-14.645	-2.859	-1.286
43.398	-7.269	-14.682	-2.859	-1.286
43.402	-7.287	-14.712	-2.842	-1.286
43.407	-7.299	-14.743	-2.859	-1.286
43.412	-7.318	-14.779	-2.859	-1.278
43.416	-7.330	-14.810	-2.850	-1.270
43.421	-7.342	-14.846	-2.850	-1.278
43.425	-7.366	-14.877	-2.842	-1.270
43.430	-7.366	-14.913	-2.859	-1.270
43.434	-7.385	-14.950	-2.850	-1.270
43.439	-7.397	-14.968	-2.850	-1.278
43.443	-7.415	-15.011	-2.842	-1.261
43.448	-7.433	-15.047	-2.850	-1.270
43.452	-7.433	-15.078	-2.842	-1.278
43.457	-7.458	-15.108	-2.842	-1.261
43.462	-7.476	-15.139	-2.834	-1.270
43.466	-7.494	-15.163	-2.834	-1.270
43.471	-7.512	-15.199	-2.834	-1.270
43.475	-7.519	-15.236	-2.834	-1.270
43.480	-7.537	-15.266	-2.826	-1.270
43.484	-7.537	-15.303	-2.826	-1.261
43.489	-7.561	-15.333	-2.842	-1.261
43.493	-7.586	-15.358	-2.826	-1.278
43.498	-7.592	-15.400	-2.826	-1.261
43.503	-7.604	-15.431	-2.834	-1.245
43.507	-7.622	-15.461	-2.826	-1.261
43.512	-7.640	-15.480	-2.826	-1.253
43.516	-7.653	-15.528	-2.834	-1.261
43.521	-7.665	-15.553	-2.826	-1.261
43.525	-7.683	-15.589	-2.834	-1.261
43.530	-7.689	-15.620	-2.809	-1.261
43.534	-7.707	-15.656	-2.826	-1.261
43.539	-7.719	-15.680	-2.809	-1.253
43.543	-7.738	-15.711	-2.809	-1.253
43.548	-7.750	-15.741	-2.818	-1.261
43.553	-7.762	-15.778	-2.818	-1.261
43.557	-7.780	-15.808	-2.818	-1.261
43.562	-7.786	-15.839	-2.818	-1.261
43.566	-7.805	-15.869	-2.809	-1.253
43.571	-7.823	-15.906	-2.818	-1.253
43.575	-7.847	-15.936	-2.809	-1.261
43.580	-7.847	-15.954	-2.809	-1.253
43.584	-7.860	-15.991	-2.809	-1.261
43.589	-7.878	-16.021	-2.801	-1.261
43.594	-7.896	-16.058	-2.809	-1.261
43.598	-7.902	-16.088	-2.801	-1.245
43.603	-7.920	-16.113	-2.801	-1.245
43.607	-7.933	-16.149	-2.801	-1.245
43.612	-7.951	-16.168	-2.793	-1.245
43.616	-7.963	-16.204	-2.801	-1.245
43.621	-7.987	-16.241	-2.793	-1.253
43.625	-8.000	-16.265	-2.801	-1.245
43.630	-8.006	-16.301	-2.793	-1.245
43.634	-8.036	-16.332	-2.801	-1.253
43.639	-8.036	-16.356	-2.785	-1.245
43.644	-8.054	-16.387	-2.801	-1.245
43.648	-8.073	-16.411	-2.801	-1.245
43.653	-8.091	-16.442	-2.785	-1.245
43.657	-8.097	-16.478	-2.793	-1.237
43.662	-8.109	-16.508	-2.801	-1.237
43.666	-8.121	-16.539	-2.785	-1.229
43.671	-8.146	-16.569	-2.785	-1.253
43.675	-8.158	-16.594	-2.793	-1.229
43.680	-8.170	-16.624	-2.785	-1.229
43.685	-8.188	-16.649	-2.785	-1.237
43.689	-8.207	-16.691	-2.785	-1.245
43.694	-8.207	-16.703	-2.785	-1.237
43.698	-8.231	-16.746	-2.777	-1.245
43.703	-8.243	-16.764	-2.777	-1.245
43.707	-8.255	-16.801	-2.785	-1.237
43.712	-8.261	-16.831	-2.777	-1.237
43.716	-8.286	-16.856	-2.777	-1.237
43.721	-8.304	-16.892	-2.777	-1.253
43.725	-8.316	-16.916	-2.777	-1.245
43.730	-8.322	-16.947	-2.793	-1.229
43.735	-8.340	-16.971	-2.785	-1.237
43.739	-8.359	-16.996	-2.777	-1.229
43.744	-8.365	-17.032	-2.777	-1.245
43.748	-8.383	-17.063	-2.777	-1.229
43.753	-8.395	-17.087	-2.785	-1.220
43.757	-8.407	-17.111	-2.785	-1.220
43.762	-8.420	-17.142	-2.777	-1.237
43.766	-8.444	-17.184	-2.777	-1.229
43.771	-8.456	-17.203	-2.777	-1.229
43.776	-8.474	-17.227	-2.769	-1.220
43.780	-8.487	-17.263	-2.777	-1.237
43.785	-8.499	-17.288	-2.777	-1.245
43.789	-8.505	-17.318	-2.760	-1.237
43.794	-8.529	-17.349	-2.760	-1.229
43.798	-8.547	-17.373	-2.777	-1.220
43.803	-8.560	-17.403	-2.777	-1.229
43.807	-8.560	-17.428	-2.777	-1.229
43.812	-8.590	-17.470	-2.769	-1.229
43.816	-8.602	-17.489	-2.769	-1.229
43.821	-8.621	-17.519	-2.769	-1.220
43.826	-8.633	-17.543	-2.769	-1.237
43.830	-8.639	-17.568	-2.777	-1.229
43.835	-8.663	-17.604	-2.777	-1.229
43.839	-8.663	-17.623	-2.769	-1.229
43.844	-8.688	-17.653	-2.760	-1.229
43.848	-8.694	-17.684	-2.777	-1.220
43.853	-8.718	-17.714	-2.777	-1.220
43.857	-8.724	-17.738	-2.760	-1.229
43.862	-8.742	-17.769	-2.760	-1.229
43.867	-8.754	-17.793	-2.777	-1.220
43.871	-8.761	-17.817	-2.769	-1.220
43.876	-8.779	-17.848	-2.785	-1.229
43.880	-8.791	-17.878	-2.760	-1.220
43.885	-8.803	-17.903	-2.760	-1.220
43.889	-8.815	-17.933	-2.769	-1.229
43.894	-8.834	-17.951	-2.760	-1.212
43.898	-8.840	-17.988	-2.777	-1.220
43.903	-8.864	-18.012	-2.777	-1.220
43.907	-8.876	-18.043	-2.769	-1.229
43.912	-8.895	-18.073	-2.769	-1.212
43.917	-8.901	-18.091	-2.769	-1.212
43.921	-8.919	-18.128	-2.769	-1.220
43.926	-8.937	-18.152	-2.769	-1.220
43.930	-8.949	-18.177	-2.769	-1.212
43.935	-8.968	-18.195	-2.760	-1.229
43.939	-8.974	-18.231	-2.777	-1.229
43.944	-8.980	-18.256	-2.777	-1.220
43.948	-9.004	-18.286	-2.769	-1.220
43.953	-9.016	-18.305	-2.769	-1.220
43.958	-9.035	-18.341	-2.777	-1.212
43.962	-9.047	-18.365	-2.785	-1.220
43.967	-9.059	-18.390	-2.769	-1.237
43.971	-9.077	-18.408	-2.769	-1.212
43.976	-9.089	-18.451	-2.777	-1.229
43.980	-9.095	-18.475	-2.777	-1.220
43.985	-9.108	-18.499	-2.777	-1.212
43.989	-9.120	-18.524	-2.785	-1.220
43.994	-9.132	-18.554	-2.760	-1.220
43.998	-9.144	-18.578	-2.777	-1.212
44.003	-9.156	-18.603	-2.777	-1.229
44.008	-9.168	-18.633	-2.769	-1.229
44.012	-9.187	-18.664	-2.769	-1.220
44.017	-9.199	-18.682	-2.777	-1.220
44.021	-9.217	-18.725	-2.777	-1.229
44.026	-9.229	-18.737	-2.769	-1.220
44.030	-9.242	-18.767	-2.777	-1.229
44.035	-9.254	-18.792	-2.777	-1.220
44.039	-9.266	-18.822	-2.793	-1.229
44.044	-9.278	-18.846	-2.777	-1.237
44.049	-9.296	-18.877	-2.777	-1.229
44.053	-9.302	-18.901	-2.785	-1.229
44.058	-9.315	-18.919	-2.785	-1.229
44.062	-9.333	-18.950	-2.777	-1.220
44.067	-9.339	-18.974	-2.777	-1.229
44.071	-9.351	-19.005	-2.785	-1.237
44.076	-9.363	-19.035	-2.777	-1.220
44.080	-9.382	-19.059	-2.777	-1.220
44.085	-9.394	-19.084	-2.785	-1.220
44.089	-9.400	-19.108	-2.785	-1.220
44.094	-9.424	-19.133	-2.777	-1.229
44.099	-9.436	-19.163	-2.785	-1.245
44.103	-9.449	-19.181	-2.793	-1.212
44.108	-9.455	-19.218	-2.777	-1.237
44.112	-9.467	-19.230	-2.785	-1.220
44.117	-9.485	-19.266	-2.793	-1.229
44.121	-9.491	-19.297	-2.793	-1.229
44.126	-9.509	-19.309	-2.793	-1.220
44.130	-9.522	-19.346	-2.785	-1.229
44.135	-9.528	-19.370	-2.777	-1.229
44.140	-9.552	-19.400	-2.793	-1.220
44.144	-9.552	-19.425	-2.785	-1.229
44.149	-9.570	-19.449	-2.793	-1.229
